id,wta_change_code1,wta_change_code2,wta_change_code3,startdate,fbhrs_iphone_success,battery_days,fbhrs_battery,fbhrs_nonbattery,fbhrs_noapp,autom_reac,apps_less_use
19431,,,,04/12/2018 17:31,Yes,Last 7 days,16.6,,,No,ANONYMIZED
19434,,,,03/12/2018 10:11,Yes,Last 7 days,59 minutes,,,No,ANONYMIZED
19437,,,,03/12/2018 08:13,Yes,Last 7 days,3 hours 1 minute,,,No,ANONYMIZED
19446,,,,03/12/2018 18:12,,,,,7.0,Yes,ANONYMIZED
19451,,,,03/12/2018 07:54,,,,10.0,,No,ANONYMIZED
19454,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 10:09,Yes,Last 10 days,47 minutes ,,,,ANONYMIZED
19456,Other,,,03/12/2018 09:56,Yes,Last 10 days,2 hours and 48 minutes ,,,No,ANONYMIZED
19492,,,,03/12/2018 08:21,Yes,Last 20 days or more,1 hour and 5 minutes,,,No,ANONYMIZED
19495,Other,,,03/12/2018 08:28,Yes,Last 7 days,1.2 hours,,,No,ANONYMIZED
19498,Other,,,03/12/2018 08:02,Yes,Last 10 days,29 hrs 5 min,,,No,ANONYMIZED
19503,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 10:09,Yes,Last 2 days,55 minutes,,,,ANONYMIZED
19507,,,,03/12/2018 08:13,Yes,Last 5 days,2.3 hours,,,No,ANONYMIZED
19526,,,,03/12/2018 08:55,,,,,14.0,No,ANONYMIZED
19534,Strategic BDM,,,04/12/2018 08:45,Yes,Last day,16 minutes,,,No,ANONYMIZED
19536,Strategic BDM,,,03/12/2018 08:06,No,,,1.0,,No,ANONYMIZED
19553,,,,03/12/2018 07:56,,,,,30.0,Yes,ANONYMIZED
19565,Convex cost,,,05/12/2018 10:45,Yes,Last 7 days,1 hr 20 min ,,,,ANONYMIZED
19571,Other,,,03/12/2018 12:40,Yes,Last 3 days,3 hours and 56 minutes,,,No,ANONYMIZED
19597,Other,,,03/12/2018 11:43,,,,7.0,,,ANONYMIZED
19599,Time shock,,,03/12/2018 19:45,Yes,Last 10 days,hours and minutes,,,No,ANONYMIZED
19627,,,,03/12/2018 08:26,Yes,Last 7 days,1.8 hours ,,,No,ANONYMIZED
19642,Strategic BDM,,,03/12/2018 09:17,Yes,Last 7 days,7.6 hours ,,,No,ANONYMIZED
19651,,,,03/12/2018 14:43,Yes,Last 10 days,7 hours,,,No,ANONYMIZED
19665,,,,03/12/2018 09:38,,,,4.0,,,ANONYMIZED
19683,Other,,,03/12/2018 09:21,,,,33.0,,No,ANONYMIZED
19690,,,,03/12/2018 08:39,,,,,7.0,No,ANONYMIZED
19696,,,,03/12/2018 08:01,Yes,Last 10 days,1 hr and 23 min,,,No,ANONYMIZED
19699,,,,10/12/2018 17:49,,,,7.0,,No,ANONYMIZED
19705,Other,,,03/12/2018 07:53,,,,21.0,,Yes,ANONYMIZED
19709,Time shock,,,11/12/2018 20:32,Yes,Last 10 days,11 hrs and 53 min,,,Yes,ANONYMIZED
19710,,,,03/12/2018 13:09,,,,20.0,,Yes,ANONYMIZED
19713,Strategic BDM,,,03/12/2018 18:05,Yes,Last 7 days,2 hours and 53 minutes,,,No,ANONYMIZED
19714,Other,,,04/12/2018 14:24,Yes,Last 10 days,14 hr 12 m,,,Yes,ANONYMIZED
19732,,,,03/12/2018 08:55,Yes,Last day,30 min,,,Yes,ANONYMIZED
19775,,,,03/12/2018 12:21,Yes,Last 7 days,9.3 hour screen-1.6 hrs backgd,,,No,ANONYMIZED
19786,Other,,,04/12/2018 16:05,Yes,Last 5 days,1 hr 36m,,,No,ANONYMIZED
19794,,,,03/12/2018 09:46,,,,15.0,,No,ANONYMIZED
19796,Strategic BDM,,,03/12/2018 09:56,Yes,Last 10 days,Hours and minutes,,,,ANONYMIZED
19827,,,,03/12/2018 12:52,,,,5.0,,No,ANONYMIZED
19854,,,,03/12/2018 10:18,,,,0.0,,No,ANONYMIZED
19859,,,,03/12/2018 07:59,,,,4.0,,,ANONYMIZED
19862,Other,,,05/12/2018 17:09,Yes,Last 10 days,8hrs 25min,,,No,ANONYMIZED
19867,Other,,,03/12/2018 08:17,Yes,Last 10 days,15,,,No,ANONYMIZED
19878,Strategic BDM,,,03/12/2018 11:38,Yes,Last 10 days,1hr and 28min,,,,ANONYMIZED
19882,,,,03/12/2018 11:51,Yes,Last 7 days,8.7 hrs,,,No,ANONYMIZED
19884,,,,03/12/2018 09:39,Yes,Last 10 days,9 hrs 36 min,,,No,ANONYMIZED
19904,,,,03/12/2018 08:30,,,,7.0,,No,ANONYMIZED
19917,Strategic BDM,,,03/12/2018 08:07,Yes,Last 7 days,25.7 hrs,,,,ANONYMIZED
19934,Convex cost,,,03/12/2018 08:59,Yes,Last 10 days,6 hrs and 3 min,,,,ANONYMIZED
19938,Convex cost,,,04/12/2018 15:05,,,,0.0,,,ANONYMIZED
19965,,,,03/12/2018 18:49,,,,20.0,,Yes,ANONYMIZED
19990,Convex cost,,,03/12/2018 12:03,,,,1.0,,,ANONYMIZED
20019,,,,03/12/2018 13:00,,,,16.0,,Yes,ANONYMIZED
20024,Time shock,,,03/12/2018 08:10,Yes,Last 10 days,1 hour 26 minutes,,,,ANONYMIZED
20033,Anchoring,Strategic BDM,,03/12/2018 20:01,,,,2.5,,,ANONYMIZED
20035,,,,03/12/2018 10:14,Yes,Last 7 days,3 hr 12 min,,,No,ANONYMIZED
20038,Strategic BDM,,,03/12/2018 07:53,Yes,Last 7 days,1.3 hrs,,,Yes,ANONYMIZED
20040,Strategic BDM,,,03/12/2018 09:13,,,,20.0,,No,ANONYMIZED
20052,,,,03/12/2018 22:54,,,,3.0,,No,ANONYMIZED
20054,Other,,,04/12/2018 20:55,Yes,Last 10 days,10 hrs 33 mins,,,No,ANONYMIZED
20058,Misunderst. 4vs8 wks,Convex cost,,03/12/2018 09:20,Yes,Last 10 days,3 hrs and 13 min,,,,ANONYMIZED
20059,,,,03/12/2018 13:57,,,,5.0,,Yes,ANONYMIZED
20078,,,,03/12/2018 09:56,,,,10.0,,Yes,ANONYMIZED
20087,,,,03/12/2018 08:01,Yes,Last 10 days,11 hrs and 23 min,,,No,ANONYMIZED
20088,,,,03/12/2018 08:27,,,,1.0,,No,ANONYMIZED
20104,,,,03/12/2018 09:58,,,,,5.0,No,ANONYMIZED
20117,,,,03/12/2018 08:54,Yes,Last 10 days,6h 7 m,,,Yes,ANONYMIZED
20135,,,,03/12/2018 11:09,Yes,Last 10 days,22 hrs and 33 mins,,,No,ANONYMIZED
20136,Convex cost,,,03/12/2018 14:00,,,,1.0,,,ANONYMIZED
20141,Other,,,04/12/2018 15:26,,,,18.0,,No,ANONYMIZED
20152,Convex cost,Time shock,,03/12/2018 09:11,Yes,Last 10 days,8 hrs and 10 min,,,,ANONYMIZED
20169,,,,10/12/2018 00:39,,,,20.0,,Yes,ANONYMIZED
20175,Convex cost,,,03/12/2018 14:33,,,,14.0,,,ANONYMIZED
20189,,,,03/12/2018 07:53,Yes,Last 10 days,19 hours and 23 minutes,,,No,ANONYMIZED
20199,,,,03/12/2018 09:30,,,,30.0,,,ANONYMIZED
20206,,,,03/12/2018 13:43,Yes,Last 10 days,10 hours 42 minutes ,,,No,ANONYMIZED
20217,Other,,,03/12/2018 08:31,Yes,Last 10 days,14 hours 10 minutes ,,,Yes,ANONYMIZED
20227,,,,03/12/2018 12:02,,,,8.0,,No,ANONYMIZED
20229,,,,03/12/2018 07:54,Yes,Last 10 days,"""8 h 33 m screen""",,,No,ANONYMIZED
20239,Other,,,03/12/2018 09:15,Yes,Last 10 days,2 Hours and 25 minutes,,,No,ANONYMIZED
20243,Other,,,03/12/2018 09:41,Yes,Last 2 days,50 minutes,,,No,ANONYMIZED
20251,Strategic BDM,Anchoring,,03/12/2018 09:25,,,,0.0,,,ANONYMIZED
20269,Time shock,,,06/12/2018 12:25,Yes,Last 10 days,18 hours 51 minutes ,,,No,ANONYMIZED
20274,,,,03/12/2018 08:07,Yes,Last 10 days,Minutes ,,,No,ANONYMIZED
20276,,,,03/12/2018 10:04,,,,2.0,,Yes,ANONYMIZED
20296,Anchoring,,,03/12/2018 17:23,,,,7.0,,No,ANONYMIZED
20308,Other,,,04/12/2018 15:33,,,,30.0,,No,ANONYMIZED
20351,Strategic BDM,,,04/12/2018 16:11,Yes,Last day,59,,,Yes,ANONYMIZED
20356,,,,03/12/2018 12:40,,,,15.0,,No,ANONYMIZED
20382,,,,03/12/2018 09:05,Yes,Last day,17 min,,,,ANONYMIZED
20389,Strategic BDM,,,03/12/2018 08:25,Yes,Last 17 days,2,,,No,ANONYMIZED
20399,,,,04/12/2018 08:18,Yes,Last 10 days,1h 10m,,,Yes,ANONYMIZED
20413,Strategic BDM,,,03/12/2018 07:53,Yes,Last 10 days,2 hrs and 8 min,,,Yes,ANONYMIZED
20418,Strategic BDM,Anchoring,,03/12/2018 07:57,No,,,22.0,,,ANONYMIZED
20420,,,,04/12/2018 22:53,,,,15.0,,No,ANONYMIZED
20440,Other,,,04/12/2018 16:45,,,,11.0,,No,ANONYMIZED
20448,Other,,,03/12/2018 08:00,,,,2.0,,,ANONYMIZED
20492,,,,04/12/2018 21:04,,,,7.0,,Yes,ANONYMIZED
20501,,,,03/12/2018 08:09,Yes,Last 7 days,13,,,,ANONYMIZED
20509,Strategic BDM,Time shock,,05/12/2018 04:48,,,,,3.0,No,ANONYMIZED
20510,Convex cost,,,03/12/2018 10:41,,,,10.0,,,ANONYMIZED
20519,,,,03/12/2018 08:30,Yes,Last 7 days,1 hr and 24 min,,,No,ANONYMIZED
20522,,,,03/12/2018 12:04,Yes,Last 10 days,2h 48min,,,No,ANONYMIZED
20531,,,,04/12/2018 08:25,,,,10.0,,No,ANONYMIZED
20542,Strategic BDM,,,03/12/2018 13:06,Yes,Last day,16 m,,,Yes,ANONYMIZED
20547,,,,04/12/2018 15:44,,,,50.0,,,ANONYMIZED
20571,Strategic BDM,,,03/12/2018 08:20,Yes,Last 10 days,17 hrs and 55 minutes,,,No,ANONYMIZED
20572,Other,,,03/12/2018 09:25,Yes,Last day,7 hours and 22 minutes,,,Yes,ANONYMIZED
20575,Strategic BDM,,,03/12/2018 07:57,Yes,Last 10 days,9 hrs and 10 min,,,No,ANONYMIZED
20578,Other,,,03/12/2018 08:02,,,,,14.0,No,ANONYMIZED
20581,,,,03/12/2018 09:26,,,,0.5,,No,ANONYMIZED
20592,Other,,,03/12/2018 13:19,,,,0.0,,No,ANONYMIZED
20612,Other,,,03/12/2018 08:15,,,,,5.0,No,ANONYMIZED
20623,,,,03/12/2018 15:29,Yes,Last day,29 min.,,,No,ANONYMIZED
20645,,,,03/12/2018 08:13,Yes,Last 7 days,17 hrs and 13 mins ,,,No,ANONYMIZED
20651,,,,04/12/2018 00:38,Yes,Last 7 days,9 hrs and 8 min,,,Yes,ANONYMIZED
20654,,,,06/12/2018 15:35,,,,2.0,,No,ANONYMIZED
20666,,,,03/12/2018 09:09,Yes,Last 10 days,12h 8m,,,No,ANONYMIZED
20670,Other,,,03/12/2018 11:42,,,,7.0,,,ANONYMIZED
20682,Strategic BDM,,,03/12/2018 08:06,,,,14.0,,No,ANONYMIZED
20693,Strategic BDM,Anchoring,,03/12/2018 07:54,Yes,Last 10 days,1 hrs and 46 min,,,,ANONYMIZED
20696,,,,03/12/2018 12:54,Yes,Last 3 days,1.4 hrs,,,Yes,ANONYMIZED
20706,Time shock,,,03/12/2018 09:18,No,,,2.0,,No,ANONYMIZED
20713,Strategic BDM,,,09/12/2018 07:51,,,,,8.0,No,ANONYMIZED
20722,Other,,,03/12/2018 08:20,,,,,2.0,No,ANONYMIZED
20724,,,,03/12/2018 07:55,Yes,Last 10 days,14 hours and 1 minute,,,Yes,ANONYMIZED
20729,,,,03/12/2018 23:24,Yes,Last day,1 hr 26 min,,,No,ANONYMIZED
20744,,,,03/12/2018 09:36,Yes,Last 10 days,6 hrs 33 mins,,,No,ANONYMIZED
20757,Other,,,03/12/2018 15:05,,,,0.0,,Yes,ANONYMIZED
20763,,,,04/12/2018 15:03,Yes,Last 10 days,28hrs 43min,,,Yes,ANONYMIZED
20780,,,,05/12/2018 11:06,,,,10.0,,No,ANONYMIZED
20835,Other,,,03/12/2018 08:08,Yes,Last day,Hours and minutes,,,No,ANONYMIZED
20848,,,,03/12/2018 18:59,Yes,Last 10 days,9hrs and 9 min,,,No,ANONYMIZED
20866,Convex cost,,,03/12/2018 10:35,Yes,Last 10 days,1 hrs 27 min,,,,ANONYMIZED
20870,,,,06/12/2018 07:41,,,,14.0,,Yes,ANONYMIZED
20873,,,,03/12/2018 09:03,Yes,Last 10 days,18h 37m,,,No,ANONYMIZED
20880,Other,,,03/12/2018 10:05,Yes,Last 7 days,24 hours and 35 minutes,,,No,ANONYMIZED
20909,,,,05/12/2018 07:32,Yes,Last 10 days,10hrs 21min,,,Yes,ANONYMIZED
20924,,,,03/12/2018 14:10,Yes,Last 7 days,3 hrs,,,No,ANONYMIZED
20964,Other,,,03/12/2018 09:12,Yes,Last 7 days,58 min,,,No,ANONYMIZED
20968,Other,,,04/12/2018 16:13,Yes,Last 10 days,11 hrs and 25 min,,,No,ANONYMIZED
20991,Convex cost,,,04/12/2018 15:22,,,,5.0,,,ANONYMIZED
21013,Convex cost,,,03/12/2018 08:58,,,,,5.0,,ANONYMIZED
21021,Convex cost,,,03/12/2018 08:43,,,,20.0,,,ANONYMIZED
21038,Convex cost,,,03/12/2018 20:01,Yes,Last 10 days,12,,,,ANONYMIZED
21048,,,,03/12/2018 11:34,,,,,14.0,Yes,ANONYMIZED
21054,Other,,,03/12/2018 20:48,,,,2.0,,Yes,ANONYMIZED
21074,,,,03/12/2018 08:52,,,,0.1,,,ANONYMIZED
21075,,,,06/12/2018 18:12,Yes,Last 10 days,3 hrs and 37 min,,,Yes,ANONYMIZED
21078,Strategic BDM,,,04/12/2018 15:04,Yes,Last 10 days,10 hrs and 43 min,,,Yes,ANONYMIZED
21081,,,,03/12/2018 08:49,,,,1.0,,No,ANONYMIZED
21092,Strategic BDM,,,03/12/2018 07:55,,,,5.0,,Yes,ANONYMIZED
21108,,,,03/12/2018 08:44,Yes,Last day,0,,,No,ANONYMIZED
21120,,,,03/12/2018 08:09,Yes,Last 5 days,1 hour 23 minutes,,,No,ANONYMIZED
21141,Strategic BDM,,,05/12/2018 04:05,,,,14.0,,No,ANONYMIZED
21150,Time shock,,,04/12/2018 15:28,Yes,Last 10 days,7 hours and 53 minutes,,,No,ANONYMIZED
21167,,,,04/12/2018 15:03,,,,2.0,,No,ANONYMIZED
21174,Other,,,03/12/2018 17:40,,,,,3.0,No,ANONYMIZED
21184,Convex cost,,,03/12/2018 12:42,,,,,2.0,,ANONYMIZED
21191,,,,03/12/2018 09:19,,,,14.0,,No,ANONYMIZED
21194,,,,04/12/2018 15:13,Yes,Last 7 days,6,,,No,ANONYMIZED
21204,,,,04/12/2018 15:23,Yes,Last 10 days,5 hrs 16 min,,,Yes,ANONYMIZED
21205,Anchoring,Strategic BDM,,03/12/2018 12:06,,,,7.0,,,ANONYMIZED
21214,Other,,,05/12/2018 14:52,,,,7.0,,No,ANONYMIZED
21216,,,,03/12/2018 08:07,,,,7.0,,No,ANONYMIZED
21228,Convex cost,,,03/12/2018 10:23,Yes,Last 3 days,2.0 hours,,,,ANONYMIZED
21231,Time shock,,,04/12/2018 19:58,Yes,Last 10 days,2 hrs and 52 min,,,No,ANONYMIZED
21243,Strategic BDM,,,03/12/2018 20:43,,,,2.0,,,ANONYMIZED
21256,Strategic BDM,,,03/12/2018 10:56,,,,35.0,,No,ANONYMIZED
21270,Other,,,03/12/2018 12:16,,,,1.75,,,ANONYMIZED
21272,Other,,,03/12/2018 10:15,,,,1.0,,,ANONYMIZED
21279,Strategic BDM,Anchoring,,03/12/2018 07:53,Yes,Last 10 days,1 hour and 14 minutes,,,,ANONYMIZED
21281,,,,04/12/2018 15:53,,,,7.0,,No,ANONYMIZED
21283,,,,03/12/2018 13:58,Yes,Last 10 days,9 hrs 57 min,,,No,ANONYMIZED
21285,,,,04/12/2018 15:24,,,,2.0,,No,ANONYMIZED
21292,,,,03/12/2018 09:59,No,,,2.0,,No,ANONYMIZED
21298,,,,03/12/2018 08:05,,,,3.0,,No,ANONYMIZED
21320,Other,,,04/12/2018 18:27,,,,,5.0,,ANONYMIZED
21322,Time shock,,,03/12/2018 07:54,,,,20.0,,,ANONYMIZED
21326,Time shock,,,03/12/2018 10:32,,,,7.5,,No,ANONYMIZED
21332,,,,07/12/2018 16:56,No,,,0.0,,,ANONYMIZED
21333,Other,,,03/12/2018 10:54,,,,,2.0,No,ANONYMIZED
21357,Strategic BDM,,,11/12/2018 17:29,,,,5.0,,No,ANONYMIZED
21361,,,,04/12/2018 15:45,Yes,Last 10 days,17 h 39 m,,,No,ANONYMIZED
21380,Convex cost,,,07/12/2018 08:41,Yes,Last 10 days,5 hrs and 38 min,,,,ANONYMIZED
21387,,,,03/12/2018 07:57,Yes,Last 10 days,6hrs 49min,,,No,ANONYMIZED
21397,,,,11/12/2018 07:18,,,,10.0,,No,ANONYMIZED
21433,,,,03/12/2018 18:08,,,,3.0,,No,ANONYMIZED
21443,,,,03/12/2018 11:32,,,,1.0,,Yes,ANONYMIZED
21456,Other,,,03/12/2018 17:31,,,,20.0,,No,ANONYMIZED
21467,Other,Strategic BDM,,03/12/2018 09:07,,,,20.0,,,ANONYMIZED
21474,,,,03/12/2018 17:59,,,,12.0,,,ANONYMIZED
21484,,,,04/12/2018 15:41,,,,7.0,,No,ANONYMIZED
21493,Strategic BDM,,,03/12/2018 12:10,Yes,Last 7 days,9hr and 19min,,,,ANONYMIZED
21494,,,,03/12/2018 19:11,,,,13.0,,No,ANONYMIZED
21503,Strategic BDM,Anchoring,,03/12/2018 13:01,,,,,12.0,No,ANONYMIZED
21506,Strategic BDM,,,04/12/2018 17:21,Yes,Last day,11 minutes ,,,No,ANONYMIZED
21526,,,,03/12/2018 12:22,Yes,Last 10 days,5 hrs and 38 min,,,No,ANONYMIZED
21535,,,,03/12/2018 08:17,Yes,Last 10 days,7 hrs and 54 min,,,No,ANONYMIZED
21542,,,,10/12/2018 21:33,Yes,Last 10 days,18 hrs 2 min,,,Yes,ANONYMIZED
21555,Other,,,04/12/2018 17:01,Yes,Last 2 days,1.26 hrs,,,No,ANONYMIZED
21559,Time shock,,,04/12/2018 15:16,,,,3.0,,,ANONYMIZED
21563,,,,03/12/2018 07:56,,,,12.0,,Yes,ANONYMIZED
21568,Other,,,05/12/2018 05:09,,,,14.0,,No,ANONYMIZED
21571,,,,03/12/2018 08:44,Yes,Last 10 days,11h 59m,,,Yes,ANONYMIZED
21597,,,,03/12/2018 07:56,Yes,Last 10 days,1h 53 m,,,No,ANONYMIZED
21613,,,,04/12/2018 19:07,Yes,Last day,3 minutes ,,,No,ANONYMIZED
21624,Strategic BDM,,,03/12/2018 08:58,Yes,Last 7 days,2 hrs 21 min,,,No,ANONYMIZED
21626,,,,03/12/2018 08:31,Yes,Last 14 days,3 hr 14 min,,,No,ANONYMIZED
21641,,,,03/12/2018 19:31,Yes,Last 10 days,5.5 hours,,,No,ANONYMIZED
21687,Strategic BDM,Anchoring,,03/12/2018 11:23,Yes,Last 7 days,8 hrs and 28mins,,,,ANONYMIZED
21695,Other,,,03/12/2018 08:14,,,,30.0,,No,ANONYMIZED
21697,Other,,,04/12/2018 20:35,,,,32.0,,No,ANONYMIZED
21702,,,,04/12/2018 12:09,,,,4.0,,No,ANONYMIZED
21709,Other,Anchoring,,03/12/2018 08:05,,,,4.0,,,ANONYMIZED
21713,,,,03/12/2018 10:58,Yes,Last 10 days,19 hrs and 22 min,,,No,ANONYMIZED
21723,Strategic BDM,Anchoring,,08/12/2018 08:50,Yes,Last day,0,,,,ANONYMIZED
21726,,,,03/12/2018 12:46,Yes,Last 10 days,10 hrs and 8 min,,,,ANONYMIZED
21727,,,,05/12/2018 12:35,,,,10.0,,No,ANONYMIZED
21735,,,,04/12/2018 16:57,Yes,Last day,25 min ,,,Yes,ANONYMIZED
21746,,,,03/12/2018 07:54,No,,,4.0,,No,ANONYMIZED
21764,,,,03/12/2018 07:55,Yes,Last 10 days,10hrs 5min,,,No,ANONYMIZED
21779,Strategic BDM,Anchoring,,03/12/2018 18:32,Yes,Last 20 days or more,6.7 hrs,,,,ANONYMIZED
21801,Other,,,03/12/2018 07:54,Yes,Last 10 days,2 hours 43 minutes,,,Yes,ANONYMIZED
21804,,,,03/12/2018 07:53,Yes,Last 2 days,3.3 hrs,,,Yes,ANONYMIZED
21813,Other,,,10/12/2018 11:47,,,,6.0,,Yes,ANONYMIZED
21815,,,,03/12/2018 07:55,Yes,Last day,2 hours 8 minutes ,,,No,ANONYMIZED
21822,,,,04/12/2018 18:59,,,,5.0,,No,ANONYMIZED
21834,,,,05/12/2018 19:37,,,,2.0,,No,ANONYMIZED
21842,,,,03/12/2018 08:15,,,,60.0,,No,ANONYMIZED
21843,Other,,,03/12/2018 09:24,,,,,4.0,No,ANONYMIZED
21852,Other,,,03/12/2018 09:19,Yes,Last 7 days,2.5 hrs,,,,ANONYMIZED
21862,Other,,,03/12/2018 08:24,,,,10.0,,Yes,ANONYMIZED
21872,Misunderst. 4vs8 wks,Convex cost,,04/12/2018 16:51,Yes,Last 10 days,59 min,,,,ANONYMIZED
21898,,,,10/12/2018 17:49,,,,,28.0,No,ANONYMIZED
21906,,,,03/12/2018 20:09,,,,5.0,,No,ANONYMIZED
21913,,,,03/12/2018 18:05,Yes,Last day,13 min,,,Yes,ANONYMIZED
21926,,,,03/12/2018 18:55,,,,15.0,,No,ANONYMIZED
21949,Time shock,,,03/12/2018 08:32,Yes,Last 10 days,3 hours 5 minutes,,,No,ANONYMIZED
21955,Anchoring,Strategic BDM,,03/12/2018 08:32,Yes,Last 7 days,10 h 57 m,,,No,ANONYMIZED
22000,,,,03/12/2018 10:06,,,,160.0,,No,ANONYMIZED
22016,Other,Time shock,,03/12/2018 07:56,Yes,Last day,1 hr 7 min,,,No,ANONYMIZED
22029,Strategic BDM,Anchoring,,03/12/2018 07:57,Yes,Last 7 days,1 hr 21 min,,,No,ANONYMIZED
22030,,,,03/12/2018 07:55,Yes,Last 20 days or more,0 hours and minutes,,,No,ANONYMIZED
22067,,,,03/12/2018 10:46,,,,25.0,,No,ANONYMIZED
22069,Strategic BDM,Other,,03/12/2018 08:08,,,,3.0,,Yes,ANONYMIZED
22115,,,,03/12/2018 12:24,Yes,Last 5 days,hours and minutes,,,,ANONYMIZED
22117,Strategic BDM,Anchoring,,03/12/2018 09:47,,,,7.0,,Yes,ANONYMIZED
22127,Strategic BDM,Anchoring,,03/12/2018 14:55,Yes,Last day,44 minutes,,,,ANONYMIZED
22131,,,,03/12/2018 09:29,,,,80.0,,,ANONYMIZED
22133,,,,03/12/2018 09:07,Yes,Last 7 days,4.5 hrs,,,No,ANONYMIZED
22137,,,,03/12/2018 09:04,Yes,Last 10 days,7hrs and 19min,,,Yes,ANONYMIZED
22139,,,,03/12/2018 08:01,,,,3.0,,Yes,ANONYMIZED
22142,,,,04/12/2018 15:06,,,,4.0,,No,ANONYMIZED
22193,,,,04/12/2018 21:25,Yes,Last 10 days,Hours and minutes,,,No,ANONYMIZED
22207,,,,03/12/2018 23:08,,,,2.0,,No,ANONYMIZED
22222,Strategic BDM,,,03/12/2018 09:34,,,,1.0,,Yes,ANONYMIZED
22227,,,,06/12/2018 10:09,Yes,Last 10 days,14 hours,,,No,ANONYMIZED
22277,,,,04/12/2018 21:43,Yes,Last 10 days,17 hrs and 32 min,,,No,ANONYMIZED
22286,Other,,,03/12/2018 09:00,Yes,Last 10 days,4hrs 1min,,,No,ANONYMIZED
22290,Anchoring,Strategic BDM,,03/12/2018 08:02,Yes,Last 2 days,4.3 hours ,,,Yes,ANONYMIZED
22293,,,,04/12/2018 15:39,,,,3.0,,No,ANONYMIZED
22301,Other,Convex cost,,03/12/2018 08:41,,,,5.0,,,ANONYMIZED
22304,Strategic BDM,Anchoring,,03/12/2018 20:30,,,,,8.0,No,ANONYMIZED
22308,Other,,,03/12/2018 07:54,Yes,Last 10 days,1h 59m,,,No,ANONYMIZED
22310,,,,06/12/2018 08:13,,,,35.0,,No,ANONYMIZED
22337,,,,11/12/2018 16:39,,,,10.0,,No,ANONYMIZED
22344,,,,03/12/2018 08:12,Yes,Last day,1 hour 34 minutes,,,No,ANONYMIZED
22386,Other,Strategic BDM,,03/12/2018 08:54,Yes,Last 10 days,36 minutes ,,,Yes,ANONYMIZED
22392,,,,04/12/2018 04:35,,,,1.0,,,ANONYMIZED
22412,,,,04/12/2018 12:58,,,,5.0,,Yes,ANONYMIZED
22439,Time shock,,,03/12/2018 09:26,,,,,4.0,Yes,ANONYMIZED
22444,,,,03/12/2018 07:54,Yes,Last 10 days,Hours,,,No,ANONYMIZED
22445,Strategic BDM,,,08/12/2018 17:52,Yes,Last 10 days,14 hrs 54 minutes,,,Yes,ANONYMIZED
22460,Other,,,03/12/2018 12:15,,,,,3.0,No,ANONYMIZED
22477,,,,03/12/2018 08:14,Yes,Last 10 days,2 hrs and 29 min,,,No,ANONYMIZED
22486,Other,,,04/12/2018 16:49,Yes,Last 7 days,2hrs and 10 min,,,Yes,ANONYMIZED
22487,,,,03/12/2018 09:04,Yes,Last 10 days,5h 47m,,,No,ANONYMIZED
22523,Time shock,,,03/12/2018 15:19,Yes,Last 10 days,3 hrs 50 min,,,No,ANONYMIZED
22536,,,,03/12/2018 15:28,Yes,Last day,1hr 8 min,,,Yes,ANONYMIZED
22552,Anchoring,Strategic BDM,,03/12/2018 07:55,,,,3.0,,,ANONYMIZED
22559,,,,04/12/2018 15:22,,,,75.0,,No,ANONYMIZED
22562,,,,06/12/2018 08:09,Yes,Last 10 days,3h 55m,,,Yes,ANONYMIZED
22563,,,,03/12/2018 07:54,,,,1.0,,No,ANONYMIZED
22582,Misunderst. 4vs8 wks,Convex cost,,04/12/2018 12:59,,,,2.0,,,ANONYMIZED
22594,Other,,,03/12/2018 11:11,,,,6.0,,Yes,ANONYMIZED
22595,,,,04/12/2018 16:24,,,,5.0,,No,ANONYMIZED
22605,Other,,,03/12/2018 11:05,Yes,Last 10 days,1 hr 14 min,,,,ANONYMIZED
22613,Other,,,03/12/2018 20:35,Yes,Last 10 days,7 hours 4 minutes,,,No,ANONYMIZED
22624,Other,,,03/12/2018 08:02,,,,16.0,,No,ANONYMIZED
22652,,,,04/12/2018 15:04,,,,6.0,,Yes,ANONYMIZED
22654,Time shock,,,03/12/2018 11:16,,,,60.0,,No,ANONYMIZED
22655,Strategic BDM,,,03/12/2018 16:42,Yes,Last 7 days,4.4,,,No,ANONYMIZED
22680,,,,03/12/2018 15:39,,,,,7.0,No,ANONYMIZED
22687,,,,03/12/2018 09:06,,,,,15.0,No,ANONYMIZED
22701,,,,06/12/2018 14:27,Yes,Last day,6 minutes,,,No,ANONYMIZED
22705,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 08:06,Yes,Last 10 days,4hrs and 35 min,,,,ANONYMIZED
22726,,,,03/12/2018 15:30,,,,20.0,,No,ANONYMIZED
22730,Convex cost,Misunderst. 4vs8 wks,,03/12/2018 08:29,,,,20.0,,,ANONYMIZED
22736,,,,06/12/2018 08:12,Yes,Last 10 days,11 hr,,,No,ANONYMIZED
22737,,,,05/12/2018 10:17,Yes,Last 10 days,12 hrs 33 min,,,Yes,ANONYMIZED
22738,,,,03/12/2018 07:58,Yes,Last 3 days,hours,,,No,ANONYMIZED
22788,,,,03/12/2018 10:17,Yes,Last 7 days,20,,,,ANONYMIZED
22806,Time shock,,,03/12/2018 18:38,,,,2.0,,Yes,ANONYMIZED
